${LS_COLORS:865:3} : ;35
${LS_COLORS:866:3} : 35
${LS_COLORS:867:3} : 5
${LS_COLORS:869:3} : *.g
${LS_COLORS:870:3} : .gi
${LS_COLORS:871:3} : gif
${LS_COLORS:872:3} : if=
${LS_COLORS:873:3} : f=0
${LS_COLORS:874:3} : =01
${LS_COLORS:875:3} : 01;
${LS_COLORS:876:3} : 1;3
${LS_COLORS:877:3} : ;35
${LS_COLORS:878:3} : 35
${LS_COLORS:879:3} : 5
${LS_COLORS:881:3} : *.b
${LS_COLORS:882:3} : .bm
${LS_COLORS:883:3} : bmp
${LS_COLORS:884:3} : mp=
${LS_COLORS:885:3} : p=0
${LS_COLORS:886:3} : =01
${LS_COLORS:887:3} : 01;
${LS_COLORS:888:3} : 1;3
${LS_COLORS:889:3} : ;35
${LS_COLORS:890:3} : 35
${LS_COLORS:891:3} : 5
${LS_COLORS:893:3} : *.p
${LS_COLORS:894:3} : .pb
${LS_COLORS:895:3} : pbm
${LS_COLORS:896:3} : bm=
${LS_COLORS:897:3} : m=0
${LS_COLORS:898:3} : =01
${LS_COLORS:899:3} : 01;
${LS_COLORS:900:3} : 1;3
${LS_COLORS:901:3} : ;35
${LS_COLORS:902:3} : 35
${LS_COLORS:903:3} : 5
${LS_COLORS:905:3} : *.p
${LS_COLORS:906:3} : .pg
${LS_COLORS:907:3} : pgm
${LS_COLORS:908:3} : gm=
${LS_COLORS:909:3} : m=0
${LS_COLORS:910:3} : =01
${LS_COLORS:911:3} : 01;
${LS_COLORS:912:3} : 1;3
${LS_COLORS:913:3} : ;35
${LS_COLORS:914:3} : 35
${LS_COLORS:915:3} : 5
${LS_COLORS:917:3} : *.p
${LS_COLORS:918:3} : .pp
${LS_COLORS:919:3} : ppm
${LS_COLORS:920:3} : pm=
${LS_COLORS:921:3} : m=0
${LS_COLORS:922:3} : =01
${LS_COLORS:923:3} : 01;
${LS_COLORS:924:3} : 1;3
${LS_COLORS:925:3} : ;35
${LS_COLORS:926:3} : 35
${LS_COLORS:927:3} : 5
${LS_COLORS:929:3} : *.t
${LS_COLORS:930:3} : .tg
${LS_COLORS:931:3} : tga
${LS_COLORS:932:3} : ga=
${LS_COLORS:933:3} : a=0
${LS_COLORS:934:3} : =01
${LS_COLORS:935:3} : 01;
${LS_COLORS:936:3} : 1;3
${LS_COLORS:937:3} : ;35
${LS_COLORS:938:3} : 35
${LS_COLORS:939:3} : 5
${LS_COLORS:941:3} : *.x
${LS_COLORS:942:3} : .xb
${LS_COLORS:943:3} : xbm
${LS_COLORS:944:3} : bm=
${LS_COLORS:945:3} : m=0
${LS_COLORS:946:3} : =01
${LS_COLORS:947:3} : 01;
${LS_COLORS:948:3} : 1;3
${LS_COLORS:949:3} : ;35
${LS_COLORS:950:3} : 35
${LS_COLORS:951:3} : 5
${LS_COLORS:953:3} : *.x
${LS_COLORS:954:3} : .xp
${LS_COLORS:955:3} : xpm
${LS_COLORS:956:3} : pm=
${LS_COLORS:957:3} : m=0
${LS_COLORS:958:3} : =01
${LS_COLORS:959:3} : 01;
${LS_COLORS:960:3} : 1;3
${LS_COLORS:961:3} : ;35
${LS_COLORS:962:3} : 35
${LS_COLORS:963:3} : 5
${LS_COLORS:965:3} : *.t
${LS_COLORS:966:3} : .ti
${LS_COLORS:967:3} : tif
${LS_COLORS:968:3} : if=
${LS_COLORS:969:3} : f=0
${LS_COLORS:970:3} : =01
${LS_COLORS:971:3} : 01;
${LS_COLORS:972:3} : 1;3
${LS_COLORS:973:3} : ;35
${LS_COLORS:974:3} : 35
${LS_COLORS:975:3} : 5
${LS_COLORS:977:3} : *.t
${LS_COLORS:978:3} : .ti
${LS_COLORS:979:3} : tif
${LS_COLORS:980:3} : iff
${LS_COLORS:981:3} : ff=
${LS_COLORS:982:3} : f=0
${LS_COLORS:983:3} : =01
${LS_COLORS:984:3} : 01;
${LS_COLORS:985:3} : 1;3
${LS_COLORS:986:3} : ;35
${LS_COLORS:987:3} : 35
${LS_COLORS:988:3} : 5
${LS_COLORS:990:3} : *.p
${LS_COLORS:991:3} : .pn
${LS_COLORS:992:3} : png
${LS_COLORS:993:3} : ng=
${LS_COLORS:994:3} : g=0
${LS_COLORS:995:3} : =01
${LS_COLORS:996:3} : 01;
${LS_COLORS:997:3} : 1;3
${LS_COLORS:998:3} : ;35
${LS_COLORS:999:3} : 35
${LS_COLORS:1000:3} : 5
${LS_COLORS:1002:3} : *.s
${LS_COLORS:1003:3} : .sv
${LS_COLORS:1004:3} : svg
${LS_COLORS:1005:3} : vg=
${LS_COLORS:1006:3} : g=0
${LS_COLORS:1007:3} : =01
${LS_COLORS:1008:3} : 01;
${LS_COLORS:1009:3} : 1;3
${LS_COLORS:1010:3} : ;35
${LS_COLORS:1011:3} : 35
${LS_COLORS:1012:3} : 5
${LS_COLORS:1014:3} : *.s
${LS_COLORS:1015:3} : .sv
${LS_COLORS:1016:3} : svg
${LS_COLORS:1017:3} : vgz
${LS_COLORS:1018:3} : gz=
${LS_COLORS:1019:3} : z=0
${LS_COLORS:1020:3} : =01
${LS_COLORS:1021:3} : 01;
${LS_COLORS:1022:3} : 1;3
${LS_COLORS:1023:3} : ;35
${LS_COLORS:1024:3} : 35
${LS_COLORS:1025:3} : 5
${LS_COLORS:1027:3} : *.m
${LS_COLORS:1028:3} : .mn
${LS_COLORS:1029:3} : mng
${LS_COLORS:1030:3} : ng=
${LS_COLORS:1031:3} : g=0
${LS_COLORS:1032:3} : =01
${LS_COLORS:1033:3} : 01;
${LS_COLORS:1034:3} : 1;3
${LS_COLORS:1035:3} : ;35
${LS_COLORS:1036:3} : 35
${LS_COLORS:1037:3} : 5
${LS_COLORS:1039:3} : *.p
${LS_COLORS:1040:3} : .pc
${LS_COLORS:1041:3} : pcx
${LS_COLORS:1042:3} : cx=
${LS_COLORS:1043:3} : x=0
${LS_COLORS:1044:3} : =01
${LS_COLORS:1045:3} : 01;
${LS_COLORS:1046:3} : 1;3
${LS_COLORS:1047:3} : ;35
${LS_COLORS:1048:3} : 35
${LS_COLORS:1049:3} : 5
${LS_COLORS:1051:3} : *.m
${LS_COLORS:1052:3} : .mo
${LS_COLORS:1053:3} : mov
${LS_COLORS:1054:3} : ov=
${LS_COLORS:1055:3} : v=0
${LS_COLORS:1056:3} : =01
${LS_COLORS:1057:3} : 01;
${LS_COLORS:1058:3} : 1;3
${LS_COLORS:1059:3} : ;35
${LS_COLORS:1060:3} : 35
${LS_COLORS:1061:3} : 5
${LS_COLORS:1063:3} : *.m
${LS_COLORS:1064:3} : .mp
${LS_COLORS:1065:3} : mpg
${LS_COLORS:1066:3} : pg=
${LS_COLORS:1067:3} : g=0
${LS_COLORS:1068:3} : =01
${LS_COLORS:1069:3} : 01;
${LS_COLORS:1070:3} : 1;3
${LS_COLORS:1071:3} : ;35
${LS_COLORS:1072:3} : 35
${LS_COLORS:1073:3} : 5
${LS_COLORS:1075:3} : *.m
${LS_COLORS:1076:3} : .mp
${LS_COLORS:1077:3} : mpe
${LS_COLORS:1078:3} : peg
${LS_COLORS:1079:3} : eg=
${LS_COLORS:1080:3} : g=0
${LS_COLORS:1081:3} : =01
${LS_COLORS:1082:3} : 01;
${LS_COLORS:1083:3} : 1;3
${LS_COLORS:1084:3} : ;35
${LS_COLORS:1085:3} : 35
${LS_COLORS:1086:3} : 5
${LS_COLORS:1088:3} : *.m
${LS_COLORS:1089:3} : .m2
${LS_COLORS:1090:3} : m2v
${LS_COLORS:1091:3} : 2v=
${LS_COLORS:1092:3} : v=0
${LS_COLORS:1093:3} : =01
${LS_COLORS:1094:3} : 01;
${LS_COLORS:1095:3} : 1;3
${LS_COLORS:1096:3} : ;35
${LS_COLORS:1097:3} : 35
${LS_COLORS:1098:3} : 5
${LS_COLORS:1100:3} : *.m
${LS_COLORS:1101:3} : .mk
${LS_COLORS:1102:3} : mkv
${LS_COLORS:1103:3} : kv=
${LS_COLORS:1104:3} : v=0
${LS_COLORS:1105:3} : =01
${LS_COLORS:1106:3} : 01;
${LS_COLORS:1107:3} : 1;3
${LS_COLORS:1108:3} : ;35
${LS_COLORS:1109:3} : 35
${LS_COLORS:1110:3} : 5
${LS_COLORS:1112:3} : *.w
${LS_COLORS:1113:3} : .we
${LS_COLORS:1114:3} : web
${LS_COLORS:1115:3} : ebm
${LS_COLORS:1116:3} : bm=
${LS_COLORS:1117:3} : m=0
${LS_COLORS:1118:3} : =01
${LS_COLORS:1119:3} : 01;
${LS_COLORS:1120:3} : 1;3
${LS_COLORS:1121:3} : ;35
${LS_COLORS:1122:3} : 35
${LS_COLORS:1123:3} : 5
${LS_COLORS:1125:3} : *.w
${LS_COLORS:1126:3} : .we
${LS_COLORS:1127:3} : web
${LS_COLORS:1128:3} : ebp
${LS_COLORS:1129:3} : bp=
${LS_COLORS:1130:3} : p=0
${LS_COLORS:1131:3} : =01
${LS_COLORS:1132:3} : 01;
${LS_COLORS:1133:3} : 1;3
${LS_COLORS:1134:3} : ;35
${LS_COLORS:1135:3} : 35
${LS_COLORS:1136:3} : 5
${LS_COLORS:1138:3} : *.o
${LS_COLORS:1139:3} : .og
${LS_COLORS:1140:3} : ogm
${LS_COLORS:1141:3} : gm=
${LS_COLORS:1142:3} : m=0
${LS_COLORS:1143:3} : =01
${LS_COLORS:1144:3} : 01;
${LS_COLORS:1145:3} : 1;3
${LS_COLORS:1146:3} : ;35
${LS_COLORS:1147:3} : 35
${LS_COLORS:1148:3} : 5
${LS_COLORS:1150:3} : *.m
${LS_COLORS:1151:3} : .mp
${LS_COLORS:1152:3} : mp4
${LS_COLORS:1153:3} : p4=
${LS_COLORS:1154:3} : 4=0
${LS_COLORS:1155:3} : =01
${LS_COLORS:1156:3} : 01;
${LS_COLORS:1157:3} : 1;3
${LS_COLORS:1158:3} : ;35
${LS_COLORS:1159:3} : 35
${LS_COLORS:1160:3} : 5
${LS_COLORS:1162:3} : *.m
${LS_COLORS:1163:3} : .m4
${LS_COLORS:1164:3} : m4v
${LS_COLORS:1165:3} : 4v=
${LS_COLORS:1166:3} : v=0
${LS_COLORS:1167:3} : =01
${LS_COLORS:1168:3} : 01;
${LS_COLORS:1169:3} : 1;3
${LS_COLORS:1170:3} : ;35
${LS_COLORS:1171:3} : 35
${LS_COLORS:1172:3} : 5
${LS_COLORS:1174:3} : *.m
${LS_COLORS:1175:3} : .mp
${LS_COLORS:1176:3} : mp4
${LS_COLORS:1177:3} : p4v
${LS_COLORS:1178:3} : 4v=
${LS_COLORS:1179:3} : v=0
${LS_COLORS:1180:3} : =01
${LS_COLORS:1181:3} : 01;
${LS_COLORS:1182:3} : 1;3
${LS_COLORS:1183:3} : ;35
${LS_COLORS:1184:3} : 35
${LS_COLORS:1185:3} : 5
${LS_COLORS:1187:3} : *.v
${LS_COLORS:1188:3} : .vo
${LS_COLORS:1189:3} : vob
${LS_COLORS:1190:3} : ob=
${LS_COLORS:1191:3} : b=0
${LS_COLORS:1192:3} : =01
${LS_COLORS:1193:3} : 01;
${LS_COLORS:1194:3} : 1;3
${LS_COLORS:1195:3} : ;35
${LS_COLORS:1196:3} : 35
${LS_COLORS:1197:3} : 5
${LS_COLORS:1199:3} : *.q
${LS_COLORS:1200:3} : .qt
${LS_COLORS:1201:3} : qt=
${LS_COLORS:1202:3} : t=0
${LS_COLORS:1203:3} : =01
${LS_COLORS:1204:3} : 01;
${LS_COLORS:1205:3} : 1;3
${LS_COLORS:1206:3} : ;35
${LS_COLORS:1207:3} : 35
${LS_COLORS:1208:3} : 5
${LS_COLORS:1210:3} : *.n
${LS_COLORS:1211:3} : .nu
${LS_COLORS:1212:3} : nuv
${LS_COLORS:1213:3} : uv=
${LS_COLORS:1214:3} : v=0
${LS_COLORS:1215:3} : =01
${LS_COLORS:1216:3} : 01;
${LS_COLORS:1217:3} : 1;3
${LS_COLORS:1218:3} : ;35
${LS_COLORS:1219:3} : 35
${LS_COLORS:1220:3} : 5
${LS_COLORS:1222:3} : *.w
${LS_COLORS:1223:3} : .wm
${LS_COLORS:1224:3} : wmv
${LS_COLORS:1225:3} : mv=
${LS_COLORS:1226:3} : v=0
${LS_COLORS:1227:3} : =01
${LS_COLORS:1228:3} : 01;
${LS_COLORS:1229:3} : 1;3
${LS_COLORS:1230:3} : ;35
${LS_COLORS:1231:3} : 35
${LS_COLORS:1232:3} : 5
${LS_COLORS:1234:3} : *.a
${LS_COLORS:1235:3} : .as
${LS_COLORS:1236:3} : asf
${LS_COLORS:1237:3} : sf=
${LS_COLORS:1238:3} : f=0
${LS_COLORS:1239:3} : =01
${LS_COLORS:1240:3} : 01;
${LS_COLORS:1241:3} : 1;3
${LS_COLORS:1242:3} : ;35
${LS_COLORS:1243:3} : 35
${LS_COLORS:1244:3} : 5
${LS_COLORS:1246:3} : *.r
${LS_COLORS:1247:3} : .rm
${LS_COLORS:1248:3} : rm=
${LS_COLORS:1249:3} : m=0
${LS_COLORS:1250:3} : =01
${LS_COLORS:1251:3} : 01;
${LS_COLORS:1252:3} : 1;3
${LS_COLORS:1253:3} : ;35
${LS_COLORS:1254:3} : 35
${LS_COLORS:1255:3} : 5
${LS_COLORS:1257:3} : *.r
${LS_COLORS:1258:3} : .rm
${LS_COLORS:1259:3} : rmv
${LS_COLORS:1260:3} : mvb
${LS_COLORS:1261:3} : vb=
${LS_COLORS:1262:3} : b=0
${LS_COLORS:1263:3} : =01
${LS_COLORS:1264:3} : 01;
${LS_COLORS:1265:3} : 1;3
${LS_COLORS:1266:3} : ;35
${LS_COLORS:1267:3} : 35
${LS_COLORS:1268:3} : 5
${LS_COLORS:1270:3} : *.f
${LS_COLORS:1271:3} : .fl
${LS_COLORS:1272:3} : flc
${LS_COLORS:1273:3} : lc=
${LS_COLORS:1274:3} : c=0
${LS_COLORS:1275:3} : =01
${LS_COLORS:1276:3} : 01;
${LS_COLORS:1277:3} : 1;3
${LS_COLORS:1278:3} : ;35
${LS_COLORS:1279:3} : 35
${LS_COLORS:1280:3} : 5
${LS_COLORS:1282:3} : *.a
${LS_COLORS:1283:3} : .av
${LS_COLORS:1284:3} : avi
${LS_COLORS:1285:3} : vi=
${LS_COLORS:1286:3} : i=0
${LS_COLORS:1287:3} : =01
${LS_COLORS:1288:3} : 01;
${LS_COLORS:1289:3} : 1;3
${LS_COLORS:1290:3} : ;35
${LS_COLORS:1291:3} : 35
${LS_COLORS:1292:3} : 5
${LS_COLORS:1294:3} : *.f
${LS_COLORS:1295:3} : .fl
${LS_COLORS:1296:3} : fli
${LS_COLORS:1297:3} : li=
${LS_COLORS:1298:3} : i=0
${LS_COLORS:1299:3} : =01
${LS_COLORS:1300:3} : 01;
${LS_COLORS:1301:3} : 1;3
${LS_COLORS:1302:3} : ;35
${LS_COLORS:1303:3} : 35
${LS_COLORS:1304:3} : 5
${LS_COLORS:1306:3} : *.f
${LS_COLORS:1307:3} : .fl
${LS_COLORS:1308:3} : flv
${LS_COLORS:1309:3} : lv=
${LS_COLORS:1310:3} : v=0
${LS_COLORS:1311:3} : =01
${LS_COLORS:1312:3} : 01;
${LS_COLORS:1313:3} : 1;3
${LS_COLORS:1314:3} : ;35
${LS_COLORS:1315:3} : 35
${LS_COLORS:1316:3} : 5
${LS_COLORS:1318:3} : *.g
${LS_COLORS:1319:3} : .gl
${LS_COLORS:1320:3} : gl=
${LS_COLORS:1321:3} : l=0
${LS_COLORS:1322:3} : =01
${LS_COLORS:1323:3} : 01;
${LS_COLORS:1324:3} : 1;3
${LS_COLORS:1325:3} : ;35
${LS_COLORS:1326:3} : 35
${LS_COLORS:1327:3} : 5
${LS_COLORS:1329:3} : *.d
${LS_COLORS:1330:3} : .dl
${LS_COLORS:1331:3} : dl=
${LS_COLORS:1332:3} : l=0
${LS_COLORS:1333:3} : =01
${LS_COLORS:1334:3} : 01;
${LS_COLORS:1335:3} : 1;3
${LS_COLORS:1336:3} : ;35
${LS_COLORS:1337:3} : 35
${LS_COLORS:1338:3} : 5
${LS_COLORS:1340:3} : *.x
${LS_COLORS:1341:3} : .xc
${LS_COLORS:1342:3} : xcf
${LS_COLORS:1343:3} : cf=
${LS_COLORS:1344:3} : f=0
${LS_COLORS:1345:3} : =01
${LS_COLORS:1346:3} : 01;
${LS_COLORS:1347:3} : 1;3
${LS_COLORS:1348:3} : ;35
${LS_COLORS:1349:3} : 35
${LS_COLORS:1350:3} : 5
${LS_COLORS:1352:3} : *.x
${LS_COLORS:1353:3} : .xw
${LS_COLORS:1354:3} : xwd
${LS_COLORS:1355:3} : wd=
${LS_COLORS:1356:3} : d=0
${LS_COLORS:1357:3} : =01
${LS_COLORS:1358:3} : 01;
${LS_COLORS:1359:3} : 1;3
${LS_COLORS:1360:3} : ;35
${LS_COLORS:1361:3} : 35
${LS_COLORS:1362:3} : 5
${LS_COLORS:1364:3} : *.y
${LS_COLORS:1365:3} : .yu
${LS_COLORS:1366:3} : yuv
${LS_COLORS:1367:3} : uv=
${LS_COLORS:1368:3} : v=0
${LS_COLORS:1369:3} : =01
${LS_COLORS:1370:3} : 01;
${LS_COLORS:1371:3} : 1;3
${LS_COLORS:1372:3} : ;35
${LS_COLORS:1373:3} : 35
${LS_COLORS:1374:3} : 5
${LS_COLORS:1376:3} : *.c
${LS_COLORS:1377:3} : .cg
${LS_COLORS:1378:3} : cgm
${LS_COLORS:1379:3} : gm=
${LS_COLORS:1380:3} : m=0
${LS_COLORS:1381:3} : =01
${LS_COLORS:1382:3} : 01;
${LS_COLORS:1383:3} : 1;3
${LS_COLORS:1384:3} : ;35
${LS_COLORS:1385:3} : 35
${LS_COLORS:1386:3} : 5
${LS_COLORS:1388:3} : *.e
${LS_COLORS:1389:3} : .em
${LS_COLORS:1390:3} : emf
${LS_COLORS:1391:3} : mf=
${LS_COLORS:1392:3} : f=0
${LS_COLORS:1393:3} : =01
${LS_COLORS:1394:3} : 01;
${LS_COLORS:1395:3} : 1;3
${LS_COLORS:1396:3} : ;35
${LS_COLORS:1397:3} : 35
${LS_COLORS:1398:3} : 5
${LS_COLORS:1400:3} : *.o
${LS_COLORS:1401:3} : .og
${LS_COLORS:1402:3} : ogv
${LS_COLORS:1403:3} : gv=
${LS_COLORS:1404:3} : v=0
${LS_COLORS:1405:3} : =01
${LS_COLORS:1406:3} : 01;
${LS_COLORS:1407:3} : 1;3
${LS_COLORS:1408:3} : ;35
${LS_COLORS:1409:3} : 35
${LS_COLORS:1410:3} : 5
${LS_COLORS:1412:3} : *.o
${LS_COLORS:1413:3} : .og
${LS_COLORS:1414:3} : ogx
${LS_COLORS:1415:3} : gx=
${LS_COLORS:1416:3} : x=0
${LS_COLORS:1417:3} : =01
${LS_COLORS:1418:3} : 01;
${LS_COLORS:1419:3} : 1;3
${LS_COLORS:1420:3} : ;35
${LS_COLORS:1421:3} : 35
${LS_COLORS:1422:3} : 5
${LS_COLORS:1424:3} : *.a
${LS_COLORS:1425:3} : .aa
${LS_COLORS:1426:3} : aac
${LS_COLORS:1427:3} : ac=
${LS_COLORS:1428:3} : c=0
${LS_COLORS:1429:3} : =00
${LS_COLORS:1430:3} : 00;
${LS_COLORS:1431:3} : 0;3
${LS_COLORS:1432:3} : ;36
${LS_COLORS:1433:3} : 36
${LS_COLORS:1434:3} : 6
${LS_COLORS:1436:3} : *.a
${LS_COLORS:1437:3} : .au
${LS_COLORS:1438:3} : au=
${LS_COLORS:1439:3} : u=0
${LS_COLORS:1440:3} : =00
${LS_COLORS:1441:3} : 00;
${LS_COLORS:1442:3} : 0;3
${LS_COLORS:1443:3} : ;36
${LS_COLORS:1444:3} : 36
${LS_COLORS:1445:3} : 6
${LS_COLORS:1447:3} : *.f
${LS_COLORS:1448:3} : .fl
${LS_COLORS:1449:3} : fla
${LS_COLORS:1450:3} : lac
${LS_COLORS:1451:3} : ac=
${LS_COLORS:1452:3} : c=0
${LS_COLORS:1453:3} : =00
${LS_COLORS:1454:3} : 00;
${LS_COLORS:1455:3} : 0;3
${LS_COLORS:1456:3} : ;36
${LS_COLORS:1457:3} : 36
${LS_COLORS:1458:3} : 6
${LS_COLORS:1460:3} : *.m
${LS_COLORS:1461:3} : .m4
${LS_COLORS:1462:3} : m4a
${LS_COLORS:1463:3} : 4a=
${LS_COLORS:1464:3} : a=0
${LS_COLORS:1465:3} : =00
${LS_COLORS:1466:3} : 00;
${LS_COLORS:1467:3} : 0;3
${LS_COLORS:1468:3} : ;36
${LS_COLORS:1469:3} : 36
${LS_COLORS:1470:3} : 6
${LS_COLORS:1472:3} : *.m
${LS_COLORS:1473:3} : .mi
${LS_COLORS:1474:3} : mid
${LS_COLORS:1475:3} : id=
${LS_COLORS:1476:3} : d=0
${LS_COLORS:1477:3} : =00
${LS_COLORS:1478:3} : 00;
${LS_COLORS:1479:3} : 0;3
${LS_COLORS:1480:3} : ;36
${LS_COLORS:1481:3} : 36
${LS_COLORS:1482:3} : 6
${LS_COLORS:1484:3} : *.m
${LS_COLORS:1485:3} : .mi
${LS_COLORS:1486:3} : mid
${LS_COLORS:1487:3} : idi
${LS_COLORS:1488:3} : di=
${LS_COLORS:1489:3} : i=0
${LS_COLORS:1490:3} : =00
${LS_COLORS:1491:3} : 00;
${LS_COLORS:1492:3} : 0;3
${LS_COLORS:1493:3} : ;36
${LS_COLORS:1494:3} : 36
${LS_COLORS:1495:3} : 6
${LS_COLORS:1497:3} : *.m
${LS_COLORS:1498:3} : .mk
${LS_COLORS:1499:3} : mka
${LS_COLORS:1500:3} : ka=
${LS_COLORS:1501:3} : a=0
${LS_COLORS:1502:3} : =00
${LS_COLORS:1503:3} : 00;
${LS_COLORS:1504:3} : 0;3
${LS_COLORS:1505:3} : ;36
${LS_COLORS:1506:3} : 36
${LS_COLORS:1507:3} : 6
${LS_COLORS:1509:3} : *.m
${LS_COLORS:1510:3} : .mp
${LS_COLORS:1511:3} : mp3
${LS_COLORS:1512:3} : p3=
${LS_COLORS:1513:3} : 3=0
${LS_COLORS:1514:3} : =00
${LS_COLORS:1515:3} : 00;
${LS_COLORS:1516:3} : 0;3
${LS_COLORS:1517:3} : ;36
${LS_COLORS:1518:3} : 36
${LS_COLORS:1519:3} : 6
${LS_COLORS:1521:3} : *.m
${LS_COLORS:1522:3} : .mp
${LS_COLORS:1523:3} : mpc
${LS_COLORS:1524:3} : pc=
${LS_COLORS:1525:3} : c=0
${LS_COLORS:1526:3} : =00
${LS_COLORS:1527:3} : 00;
${LS_COLORS:1528:3} : 0;3
${LS_COLORS:1529:3} : ;36
${LS_COLORS:1530:3} : 36
${LS_COLORS:1531:3} : 6
${LS_COLORS:1533:3} : *.o
${LS_COLORS:1534:3} : .og
${LS_COLORS:1535:3} : ogg
${LS_COLORS:1536:3} : gg=
${LS_COLORS:1537:3} : g=0
${LS_COLORS:1538:3} : =00
${LS_COLORS:1539:3} : 00;
${LS_COLORS:1540:3} : 0;3
${LS_COLORS:1541:3} : ;36
${LS_COLORS:1542:3} : 36
${LS_COLORS:1543:3} : 6
${LS_COLORS:1545:3} : *.r
${LS_COLORS:1546:3} : .ra
${LS_COLORS:1547:3} : ra=
${LS_COLORS:1548:3} : a=0
${LS_COLORS:1549:3} : =00
${LS_COLORS:1550:3} : 00;
${LS_COLORS:1551:3} : 0;3
${LS_COLORS:1552:3} : ;36
${LS_COLORS:1553:3} : 36
${LS_COLORS:1554:3} : 6
${LS_COLORS:1556:3} : *.w
${LS_COLORS:1557:3} : .wa
${LS_COLORS:1558:3} : wav
${LS_COLORS:1559:3} : av=
${LS_COLORS:1560:3} : v=0
${LS_COLORS:1561:3} : =00
${LS_COLORS:1562:3} : 00;
${LS_COLORS:1563:3} : 0;3
${LS_COLORS:1564:3} : ;36
${LS_COLORS:1565:3} : 36
${LS_COLORS:1566:3} : 6
${LS_COLORS:1568:3} : *.o
${LS_COLORS:1569:3} : .og
${LS_COLORS:1570:3} : oga
${LS_COLORS:1571:3} : ga=
${LS_COLORS:1572:3} : a=0
${LS_COLORS:1573:3} : =00
${LS_COLORS:1574:3} : 00;
${LS_COLORS:1575:3} : 0;3
${LS_COLORS:1576:3} : ;36
${LS_COLORS:1577:3} : 36
${LS_COLORS:1578:3} : 6
${LS_COLORS:1580:3} : *.o
${LS_COLORS:1581:3} : .op
${LS_COLORS:1582:3} : opu
${LS_COLORS:1583:3} : pus
${LS_COLORS:1584:3} : us=
${LS_COLORS:1585:3} : s=0
${LS_COLORS:1586:3} : =00
${LS_COLORS:1587:3} : 00;
${LS_COLORS:1588:3} : 0;3
${LS_COLORS:1589:3} : ;36
${LS_COLORS:1590:3} : 36
${LS_COLORS:1591:3} : 6
${LS_COLORS:1593:3} : *.s
${LS_COLORS:1594:3} : .sp
${LS_COLORS:1595:3} : spx
${LS_COLORS:1596:3} : px=
${LS_COLORS:1597:3} : x=0
${LS_COLORS:1598:3} : =00
${LS_COLORS:1599:3} : 00;
${LS_COLORS:1600:3} : 0;3
${LS_COLORS:1601:3} : ;36
${LS_COLORS:1602:3} : 36
${LS_COLORS:1603:3} : 6
${LS_COLORS:1605:3} : *.x
${LS_COLORS:1606:3} : .xs
${LS_COLORS:1607:3} : xsp
${LS_COLORS:1608:3} : spf
${LS_COLORS:1609:3} : pf=
${LS_COLORS:1610:3} : f=0
${LS_COLORS:1611:3} : =00
${LS_COLORS:1612:3} : 00;
${LS_COLORS:1613:3} : 0;3
${LS_COLORS:1614:3} : ;36
${LS_COLORS:1615:3} : 36
${LS_COLORS:1616:3} : 6
${LS_COLORS:1618:3} : *~=
${LS_COLORS:1619:3} : ~=0
${LS_COLORS:1620:3} : =00
${LS_COLORS:1621:3} : 00;
${LS_COLORS:1622:3} : 0;9
${LS_COLORS:1623:3} : ;90
${LS_COLORS:1624:3} : 90
${LS_COLORS:1625:3} : 0
${LS_COLORS:1627:3} : *#=
${LS_COLORS:1628:3} : #=0
${LS_COLORS:1629:3} : =00
${LS_COLORS:1630:3} : 00;
${LS_COLORS:1631:3} : 0;9
${LS_COLORS:1632:3} : ;90
${LS_COLORS:1633:3} : 90
${LS_COLORS:1634:3} : 0
${LS_COLORS:1636:3} : *.b
${LS_COLORS:1637:3} : .ba
${LS_COLORS:1638:3} : bak
${LS_COLORS:1639:3} : ak=
${LS_COLORS:1640:3} : k=0
${LS_COLORS:1641:3} : =00
${LS_COLORS:1642:3} : 00;
${LS_COLORS:1643:3} : 0;9
${LS_COLORS:1644:3} : ;90
${LS_COLORS:1645:3} : 90
${LS_COLORS:1646:3} : 0
${LS_COLORS:1648:3} : *.c
${LS_COLORS:1649:3} : .cr
${LS_COLORS:1650:3} : crd
${LS_COLORS:1651:3} : rdo
${LS_COLORS:1652:3} : dow
${LS_COLORS:1653:3} : own
${LS_COLORS:1654:3} : wnl
${LS_COLORS:1655:3} : nlo
${LS_COLORS:1656:3} : loa
${LS_COLORS:1657:3} : oad
${LS_COLORS:1658:3} : ad=
${LS_COLORS:1659:3} : d=0
${LS_COLORS:1660:3} : =00
${LS_COLORS:1661:3} : 00;
${LS_COLORS:1662:3} : 0;9
${LS_COLORS:1663:3} : ;90
${LS_COLORS:1664:3} : 90
${LS_COLORS:1665:3} : 0
${LS_COLORS:1667:3} : *.d
${LS_COLORS:1668:3} : .dp
${LS_COLORS:1669:3} : dpk
${LS_COLORS:1670:3} : pkg
${LS_COLORS:1671:3} : kg-
${LS_COLORS:1672:3} : g-d
${LS_COLORS:1673:3} : -di
${LS_COLORS:1674:3} : dis
${LS_COLORS:1675:3} : ist
${LS_COLORS:1676:3} : st=
${LS_COLORS:1677:3} : t=0
${LS_COLORS:1678:3} : =00
${LS_COLORS:1679:3} : 00;
${LS_COLORS:1680:3} : 0;9
${LS_COLORS:1681:3} : ;90
${LS_COLORS:1682:3} : 90
${LS_COLORS:1683:3} : 0
${LS_COLORS:1685:3} : *.d
